SKU_CODE,PRODUCT_NAME,COLOUR,CATEGORY,SUB_CATEGORY,TAGS,COLLECTIVE_SET,COST_PRICE,SELL_PRICE
SKU0893,Bamboo Soap Dispenser,Oak,Bathroom,Accessory Set,"[""soft"", ""giftable"", ""oak"", ""bathroom"", ""bamboo"", ""glam""]","[""complete decor kit""]",357.37,790.95
SKU0894,Abstract Bedside Lamp,Maroon,Lighting,Table Lamp,"[""bedroom"", ""maroon"", ""modern"", ""adjustable""]","[""bathroom essentials"", ""home essentials""]",117.16,328.85
SKU0895,Crystal LED Vanity Mirror,Charcoal,Bathroom,Vanity Mirror,"[""soft"", ""bohemian"", ""bathroom"", ""stylish"", ""crystal"", ""charcoal""]","[""complete decor kit""]",448.42,1075.70
SKU0896,Durable Microfiber Bedsheet,Navy,Home Necessities,Bedsheets,"[""microfiber"", ""space-saving"", ""navy"", ""bedroom"", ""coastal"", ""classic"", ""essential"", ""comfort""]","[""dining collection"", ""modern minimalist vibe"", ""sleep well set"", ""bedroom comfort bundle"", ""designer's choice""]",406.36,919.07
SKU0897,Vintage Plush Fleece Blanket,Indigo,Home Necessities,Blankets,"[""indigo"", ""storage"", ""rustic"", ""bedroom"", ""classic"", ""essential"", ""contemporary"", ""comfort""]","[""sleep well set"", ""complete decor kit"", ""bedroom comfort bundle""]",160.70,374.34
SKU0898,Iron Wall Shelf,Charcoal,Furniture,Shelving,"[""handmade"", ""functional"", ""unique"", ""coastal"", ""charcoal"", ""iron""]","[""nursery decor"", ""curated collection"", ""rustic retreat collection""]",407.84,629.63
SKU0899,Ace Advanced Exterior Emulsion,Maple,Paints,Exterior Paints,"[""minimalist"", ""soft"", ""maple"", ""paint"", ""adjustable"", ""renovation"", ""giftable"", ""wall treatment""]","[""home renovation supplies"", ""painting project kit"", ""glamorous accents"", ""home essentials""]",275.65,653.46
SKU0900,Luxurious Serving Bowl,Indigo,Kitchen,Serveware,"[""indigo"", ""storage"", ""industrial"", ""ambient"", ""functional"", ""kitchen"", ""glam""]","[""designer's choice""]",288.84,601.53
SKU0901,Plush Towel Set (6-piece),Ivory,Bathroom,Towel Set,"[""ivory"", ""adjustable"", ""giftable"", ""bathroom"", ""stylish""]","[""home essentials""]",314.65,607.23
SKU0902,Teak Rolling Utility Cart,Orange,Storage,Utility Cart,"[""scandinavian"", ""teak"", ""unique"", ""seating"", ""orange"", ""essential""]","[""curated collection""]",388.27,705.13
SKU0903,Coastal Cotton Sheet Set,Walnut,Textiles,Sheets,"[""minimalist"", ""walnut"", ""eco-friendly"", ""cotton"", ""unique"", ""stylish""]","[""boho chic set"", ""complete decor kit"", ""bathroom essentials""]",372.83,965.64
SKU0904,Mahogany Side Table,Maroon,Furniture,Table,"[""mahogany"", ""portable"", ""maroon"", ""functional""]","[""rustic retreat collection"", ""curated collection"", ""bedroom decor""]",388.84,951.37
SKU0905,Steel Arch Floor Lamp,Red,Lighting,Floor Lamp,"[""minimalist"", ""durable"", ""red"", ""ambient"", ""classic"", ""steel""]","[""nursery decor"", ""complete decor kit"", ""glamorous accents""]",218.96,533.14
SKU0906,Jute Drawer Cabinet,Sage Green,Furniture,Storage,"[""sage green"", ""storage"", ""jute"", ""functional""]","[""living room set"", ""curated collection"", ""industrial loft look""]",277.65,475.29
SKU0907,Abstract Framed Print,Gold,Art,Framed Art,"[""gold"", ""decor"", ""coastal"", ""lighting"", ""home""]","[""rustic retreat collection"", ""home essentials""]",216.44,464.49
SKU0908,TrueCare Interior Wall Primer,Rose Gold,Paints,Primers,"[""durable"", ""paint"", ""renovation"", ""portable"", ""unique"", ""rose gold"", ""wall treatment""]","[""painting project kit"", ""designer's choice"", ""home renovation supplies""]",386.86,1029.28
SKU0909,Leather Bedside Lamp,Yellow,Lighting,Table Lamp,"[""space-saving"", ""rustic"", ""yellow"", ""bedroom"", ""leather"", ""stylish"", ""essential""]","[""office setup"", ""curated collection"", ""industrial loft look""]",126.66,203.98
SKU0910,Apex Ultima Protek Weatherproof,Gold,Paints,Exterior Paints,"[""modern"", ""handmade"", ""paint"", ""renovation"", ""gold"", ""bohemian"", ""giftable"", ""wall treatment""]","[""home renovation supplies"", ""painting project kit"", ""home essentials""]",146.96,345.79
SKU0911,Stylish Arch Floor Lamp,Rust,Lighting,Floor Lamp,"[""farmhouse"", ""handmade"", ""adjustable"", ""giftable"", ""rust"", ""glam""]","[""complete decor kit"", ""bathroom essentials""]",63.63,131.14
SKU0912,Royale Luxury Emulsion,Pine,Paints,Interior Paints,"[""scandinavian"", ""modern"", ""handmade"", ""paint"", ""renovation"", ""storage"", ""decor"", ""wall treatment"", ""pine""]","[""home renovation supplies"", ""painting project kit"", ""home essentials""]",442.63,1110.06
SKU0913,Elegant Table Lamp,Green,Lighting,Table Lamp,"[""scandinavian"", ""adjustable"", ""green"", ""storage"", ""decor"", ""coastal"", ""classic""]","[""glamorous accents"", ""dining collection"", ""home essentials""]",389.43,625.13
SKU0914,Cotton Full Length Mirror,Mustard Yellow,Decor,Mirror,"[""space-saving"", ""mustard yellow"", ""cotton"", ""decor"", ""lighting""]","[""office setup"", ""designer's choice""]",238.39,709.00
SKU0915,Durable Abstract Figurine,Lavender,Art,Sculpture,"[""lavender"", ""portable"", ""stylish"", ""contemporary"", ""home""]","[""boho chic set"", ""complete decor kit""]",258.57,748.12
SKU0916,Set of 3 Taper Candle Holders,Pine,Decor,Candle Holder,"[""minimalist"", ""unique"", ""pine"", ""classic"", ""essential"", ""comfort""]","[""dining collection"", ""home essentials""]",228.54,555.14
SKU0917,Spacious Bedside Lamp,Pink,Lighting,Table Lamp,"[""storage"", ""portable"", ""rustic"", ""pink"", ""giftable"", ""bedroom"", ""contemporary""]","[""designer's choice""]",227.50,521.49
SKU0918,Breezy Bedside Lamp,Ivory,Lighting,Table Lamp,"[""ivory"", ""handmade"", ""rustic"", ""bedroom"", ""stylish""]","[""complete decor kit"", ""dining collection""]",226.80,404.37
SKU0919,Desktop Zen Fountain,Turquoise,Decor,Fountain,"[""scandinavian"", ""portable"", ""rustic"", ""turquoise"", ""decor"", ""unique"", ""essential""]","[""nursery decor"", ""curated collection""]",209.27,342.70
SKU0920,Smart LED Strip Light,Terracotta,Lighting,Ambient Light,"[""ambient"", ""decor"", ""terracotta"", ""home"", ""glam""]","[""designer's choice""]",25.98,46.39
SKU0921,Standard Pillowcases,Floral,Textiles,Pillowcase,"[""space-saving"", ""rustic"", ""industrial"", ""giftable"", ""seating"", ""stylish"", ""floral""]","[""designer's choice""]",228.35,462.04
SKU0922,Set of 4 Wine Glasses,Beige,Kitchen,Glassware,"[""glass"", ""handmade"", ""beige"", ""kitchen"", ""home""]","[""modern minimalist vibe"", ""home essentials""]",169.65,255.97
SKU0923,Soft Throw Pillow,Blue,Textiles,Cushion,"[""minimalist"", ""decor"", ""unique"", ""blue"", ""essential"", ""contemporary""]","[""curated collection""]",331.61,972.10
SKU0924,Apex Dust Proof Emulsion,Sage Green,Paints,Exterior Paints,"[""scandinavian"", ""sage green"", ""paint"", ""renovation"", ""functional"", ""coastal"", ""wall treatment"", ""comfort""]","[""painting project kit"", ""designer's choice"", ""home renovation supplies""]",117.97,279.92
SKU0925,Memory Foam Fog-Free Shower Mirror,Natural,Bathroom,Vanity Mirror,"[""minimalist"", ""adjustable"", ""functional"", ""bathroom"", ""memory foam"", ""natural"", ""glam""]","[""home essentials""]",253.78,433.36
SKU0926,Plush Botanical Wall Art,Pink,Art,Wall Decor,"[""adjustable"", ""pink"", ""ambient"", ""decor"", ""coastal"", ""contemporary"", ""home""]","[""complete decor kit""]",307.77,563.89
SKU0927,Oak Sofa,Silver,Furniture,Sofa,"[""soft"", ""silver"", ""living room"", ""oak"", ""classic"", ""lighting""]","[""home essentials""]",248.18,724.48
SKU0928,Memory Foam Bath Rug,Charcoal,Bathroom,Bath Mat,"[""minimalist"", ""giftable"", ""bathroom"", ""charcoal"", ""memory foam"", ""comfort""]","[""modern minimalist vibe"", ""designer's choice""]",300.75,646.47
SKU0929,Fabric Wall Sconce,Beige,Lighting,Wall Sconce,"[""soft"", ""beige"", ""bohemian"", ""functional"", ""fabric""]","[""outdoor living"", ""complete decor kit"", ""glamorous accents""]",338.08,684.63
SKU0930,Teak Storage Cabinet,Terracotta,Storage,Cabinet,"[""scandinavian"", ""teak"", ""farmhouse"", ""portable"", ""giftable"", ""terracotta"", ""comfort"", ""home""]","[""curated collection""]",433.61,1181.08
SKU0931,Woven Side Table,Transparent,Furniture,Table,"[""transparent"", ""eco-friendly"", ""functional"", ""unique"", ""woven"", ""lighting""]","[""curated collection""]",171.10,256.78
SKU0932,Silk Loveseat,Ivory,Furniture,Sofa,"[""silk"", ""ivory"", ""storage"", ""industrial"", ""home"", ""glam""]","[""living room set"", ""curated collection"", ""industrial loft look""]",357.35,820.21
SKU0933,PU Interior Wood Finish (Gloss),Navy,Paints,Wood Finishes,"[""handmade"", ""paint"", ""renovation"", ""unique"", ""seating"", ""wall treatment"", ""navy"", ""wood""]","[""home renovation supplies"", ""industrial loft look"", ""painting project kit"", ""home essentials""]",365.89,589.44
SKU0934,Direct to Metal Protective Paint,Pink,Paints,Metal Finishes,"[""metal"", ""paint"", ""renovation"", ""eco-friendly"", ""pink"", ""wall treatment"", ""stylish"", ""glam""]","[""home renovation supplies"", ""curated collection"", ""painting project kit"", ""industrial loft look""]",256.87,431.07
SKU0935,Minimalist Knit Throw Blanket,Indigo,Textiles,Throw Blanket,"[""indigo"", ""modern"", ""portable"", ""giftable"", ""seating"", ""contemporary""]","[""curated collection""]",338.48,972.22
SKU0936,Brass Sectional Sofa,Natural,Furniture,Sofa,"[""farmhouse"", ""living room"", ""brass"", ""portable"", ""seating"", ""natural"", ""home""]","[""living room set"", ""designer's choice""]",377.53,778.13
SKU0937,Handcrafted Orthopedic Cervical Pillow,Emerald,Home Necessities,Pillows,"[""farmhouse"", ""rustic"", ""giftable"", ""bedroom"", ""emerald"", ""essential"", ""comfort""]","[""sleep well set"", ""complete decor kit"", ""bedroom comfort bundle""]",127.76,242.19
SKU0938,Thermal Table Runner,Emerald,Textiles,Table Linen,"[""modern"", ""farmhouse"", ""soft"", ""coastal"", ""emerald"", ""comfort""]","[""bathroom essentials"", ""home essentials""]",390.64,1061.63
SKU0939,Memory Foam Food Canister Set of 3,Lavender,Kitchen,Storage,"[""minimalist"", ""space-saving"", ""handmade"", ""lavender"", ""unique"", ""kitchen"", ""memory foam"", ""glam""]","[""home essentials""]",73.23,110.60
SKU0940,Coastal Glass Vase Set of 3,Beige,Decor,Vase,"[""minimalist"", ""glass"", ""beige"", ""coastal"", ""seating"", ""stylish"", ""lighting""]","[""outdoor living"", ""home essentials""]",164.11,275.57
SKU0941,Geometric Wall Sconce,Multicolor,Lighting,Wall Sconce,"[""multicolor"", ""storage"", ""industrial"", ""stylish"", ""comfort""]","[""complete decor kit"", ""bathroom essentials""]",93.08,258.84
SKU0942,Industrial Duvet Cover Set (Queen),Indigo,Textiles,Bedding,"[""indigo"", ""farmhouse"", ""bohemian"", ""seating"", ""stylish""]","[""bedroom decor"", ""home essentials""]",313.53,727.22
SKU0943,Art Deco Toaster Oven,Indigo,Kitchen,Appliances,"[""indigo"", ""durable"", ""rustic"", ""ambient"", ""giftable"", ""kitchen""]","[""boho chic set"", ""designer's choice""]",26.71,72.52
SKU0944,Industrial Towel Set (6-piece),Teal,Bathroom,Towel Set,"[""durable"", ""bathroom"", ""classic"", ""essential"", ""teal"", ""lighting""]","[""complete decor kit"", ""glamorous accents""]",259.92,411.83
SKU0945,Handcrafted Bathroom Accessory Set (4-piece),Transparent,Bathroom,Accessory Set,"[""transparent"", ""bathroom"", ""unique"", ""coastal"", ""seating"", ""home"", ""glam""]","[""complete decor kit""]",441.88,683.25
SKU0946,Modern Wall Tapestry,Charcoal,Art,Tapestry,"[""space-saving"", ""durable"", ""industrial"", ""decor"", ""charcoal""]","[""designer's choice""]",52.24,84.82
SKU0947,Geometric Cheese Board,Silver,Kitchen,Serveware,"[""soft"", ""silver"", ""rustic"", ""decor"", ""kitchen"", ""essential"", ""home""]","[""curated collection""]",310.12,538.53
SKU0948,Tractor Emulsion Shyne,Indigo,Paints,Interior Paints,"[""indigo"", ""soft"", ""paint"", ""renovation"", ""seating"", ""wall treatment"", ""home""]","[""painting project kit"", ""designer's choice"", ""home renovation supplies""]",295.19,740.15
SKU0949,Breezy Tablecloth,Floral,Textiles,Table Linen,"[""seating"", ""floral"", ""decor""]","[""nursery decor"", ""designer's choice""]",243.71,610.88
SKU0950,Cotton Wall-Mounted Organizer,Brown,Storage,Wall Organizer,"[""portable"", ""cotton"", ""functional"", ""brown"", ""glam""]","[""boho chic set"", ""curated collection""]",246.37,654.52
SKU0951,Set of 2 Linen Pillowcases,Terracotta,Textiles,Pillowcase,"[""durable"", ""portable"", ""stylish"", ""linen"", ""essential"", ""terracotta""]","[""glamorous accents"", ""complete decor kit"", ""dining collection""]",440.12,928.29
SKU0952,Rust-Stop Metal Paint,Cream,Paints,Metal Finishes,"[""farmhouse"", ""metal"", ""paint"", ""renovation"", ""portable"", ""cream"", ""decor"", ""wall treatment"", ""stylish"", ""comfort""]","[""curated collection"", ""painting project kit"", ""glamorous accents"", ""home renovation supplies""]",148.95,443.44
SKU0953,Set of 6 Tumblers,Blue,Kitchen,Glassware,"[""minimalist"", ""modern"", ""adjustable"", ""blue"", ""kitchen"", ""home"", ""glam""]","[""modern minimalist vibe"", ""designer's choice""]",384.27,1148.03
SKU0954,Set of 6 Tumblers,Rust,Kitchen,Glassware,"[""modern"", ""giftable"", ""kitchen"", ""rust"", ""lighting""]","[""curated collection""]",305.04,753.86
SKU0955,Set of 4 Wine Glasses,Copper,Kitchen,Glassware,"[""glass"", ""copper"", ""portable"", ""functional"", ""kitchen""]","[""boho chic set"", ""home essentials""]",119.87,313.90
SKU0956,Vibrant Turkish Bath Towel,Rose Gold,Bathroom,Towel Set,"[""modern"", ""portable"", ""functional"", ""bathroom"", ""rose gold"", ""contemporary"", ""glam""]","[""home essentials""]",412.08,789.00
SKU0957,Gallery Wall Art Set of 5,Mustard Yellow,Art,Framed Art,"[""farmhouse"", ""durable"", ""mustard yellow"", ""eco-friendly"", ""coastal""]","[""designer's choice"", ""industrial loft look""]",324.36,880.82
SKU0958,Classic Bedside Lamp,Navy,Lighting,Table Lamp,"[""modern"", ""storage"", ""bedroom"", ""coastal"", ""navy""]","[""nursery decor"", ""home essentials""]",440.31,1306.29
SKU0959,Memory Foam Bath Rug,Floral,Bathroom,Bath Mat,"[""handmade"", ""storage"", ""bohemian"", ""decor"", ""bathroom"", ""memory foam"", ""floral"", ""home""]","[""designer's choice""]",130.97,250.78
SKU0960,Teak Quilt Set,Pink,Textiles,Bedding,"[""teak"", ""eco-friendly"", ""pink"", ""decor"", ""seating"", ""glam""]","[""dining collection"", ""home essentials""]",28.63,81.04
SKU0961,Functional Fog-Free Shower Mirror,Maroon,Bathroom,Vanity Mirror,"[""maroon"", ""rustic"", ""bathroom"", ""unique"", ""classic"", ""essential"", ""lighting""]","[""curated collection"", ""glamorous accents""]",263.18,724.24
SKU0962,Tractor Emulsion Shyne,Brown,Paints,Interior Paints,"[""soft"", ""paint"", ""renovation"", ""bohemian"", ""wall treatment"", ""stylish"", ""brown"", ""home""]","[""painting project kit"", ""designer's choice"", ""home renovation supplies""]",52.06,97.03
SKU0963,Mahogany Animal Figurine,Charcoal,Decor,Figurine,"[""soft"", ""mahogany"", ""ambient"", ""charcoal"", ""classic"", ""contemporary""]","[""bathroom essentials"", ""designer's choice""]",346.29,793.62
SKU0964,Bamboo Tabletop Sculpture,Natural,Art,Sculpture,"[""eco-friendly"", ""industrial"", ""bohemian"", ""functional"", ""bamboo"", ""classic"", ""natural""]","[""complete decor kit""]",307.98,660.62
SKU0965,Resin Bathroom Vanity,Red,Furniture,Vanity,"[""resin"", ""red"", ""rustic"", ""industrial"", ""bathroom"", ""unique"", ""comfort""]","[""designer's choice""]",182.81,311.13
SKU0966,Concrete Floor Lamp,White,Lighting,Floor Lamp,"[""scandinavian"", ""space-saving"", ""white"", ""ambient"", ""giftable"", ""contemporary"", ""concrete"", ""home""]","[""home essentials""]",54.80,126.51
SKU0967,Mahogany Bookshelf,Cream,Furniture,Shelving,"[""mahogany"", ""cream"", ""decor"", ""lighting"", ""glam""]","[""home essentials""]",395.20,1075.07
SKU0968,Set of 6 Tumblers,Emerald,Kitchen,Glassware,"[""soft"", ""rustic"", ""ambient"", ""functional"", ""unique"", ""kitchen"", ""emerald"", ""glam""]","[""glamorous accents"", ""designer's choice""]",192.82,350.20
SKU0969,Chic Memory Foam Mattress (Queen),Turquoise,Home Necessities,Mattress,"[""soft"", ""ambient"", ""turquoise"", ""memory foam"", ""bedroom"", ""classic"", ""essential"", ""contemporary"", ""comfort""]","[""sleep well set"", ""bedroom decor"", ""complete decor kit"", ""bedroom comfort bundle""]",444.22,896.79
SKU0970,Walnut Abstract Figurine,Cream,Art,Sculpture,"[""walnut"", ""modern"", ""soft"", ""cream"", ""decor""]","[""rustic retreat collection"", ""home essentials""]",197.77,560.48
SKU0971,Industrial Hybrid Spring Mattress (King),Red,Home Necessities,Mattress,"[""soft"", ""red"", ""functional"", ""bedroom"", ""coastal"", ""essential"", ""comfort""]","[""curated collection"", ""glamorous accents"", ""bathroom essentials"", ""sleep well set"", ""bedroom comfort bundle""]",102.53,296.79
SKU0972,Bohemian Oil Painting (30x40),Oak,Art,Painting,"[""minimalist"", ""rustic"", ""oak"", ""giftable"", ""lighting""]","[""modern minimalist vibe"", ""curated collection""]",71.03,155.51
SKU0973,Memory Foam Electric Kettle,Gold,Kitchen,Appliances,"[""durable"", ""gold"", ""giftable"", ""kitchen"", ""essential"", ""memory foam"", ""lighting""]","[""home essentials""]",210.66,544.14
SKU0974,Set of 4 Wine Glasses,Maroon,Kitchen,Glassware,"[""glass"", ""maroon"", ""rustic"", ""bohemian"", ""giftable"", ""seating"", ""kitchen"", ""classic""]","[""designer's choice""]",217.90,383.87
SKU0975,Minimalist Desk Clock,Navy,Decor,Clock,"[""minimalist"", ""farmhouse"", ""handmade"", ""functional"", ""unique"", ""seating"", ""navy""]","[""office setup"", ""curated collection""]",22.72,47.66
SKU0976,Resin Mail Holder,Pine,Storage,Wall Organizer,"[""resin"", ""farmhouse"", ""handmade"", ""rustic"", ""giftable"", ""stylish"", ""pine""]","[""curated collection""]",106.98,291.91
SKU0977,Velvet Rolling Utility Cart,Green,Storage,Utility Cart,"[""farmhouse"", ""green"", ""industrial"", ""ambient"", ""velvet"", ""seating"", ""stylish""]","[""designer's choice""]",404.53,862.99
